63;0;0;0;0;30,64347;-9,361664;21,55818;0,4569901;0,4460215;0,4184058;0,4285608;1;0
64;0;0;0;0;30,65229;-9,063701;21,71525;0,4596343;0,4486972;0,4212168;0,4315161;1;0
65;0;0;0;0;30,65208;-8,842583;21,83375;0,462309;0,451404;0,4240603;0,4345037;1;0
66;0;0;0;0;30,64515;-8,678863;21,92357;0,4649998;0,4541275;0,4269222;0,4375096;1;0
67;0;0;0;0;30,63323;-8,557662;21,99147;0,4676955;0,4568566;0,4297919;0,4405234;1;0
68;0;0;0;0;0;-8,468317;22,04309;0,4703878;0,4595832;0,4326611;0,4435374;1;0
69;0;0;0;0;0;-8,402483;22,08208;0,4730702;0,4623008;0,4355237;0,4465453;1;0
70;0;0;0;0;0;-8,354194;22,11173;0,4757377;0,4650044;0,4383748;0,4495425;1;0
71;0;0;0;0;0;-8,319002;22,13429;0,4783865;0,46769;0,4412108;0,4525253;1;0
72;0;0;0;0;0;-8,293421;22,1512;0,4810135;0,4703549;0,4440286;0,4554909;1;0
73;0;0;0;0;0;-8,275066;22,16403;0,4836164;0,4729967;0,4468262;0,4584371;1;1
74;0;0;0;0;0;-8,26075;22,17417;0,4861932;0,4756134;0,4496014;0,4613619;1;1
75;0;0;0;0;0;-8,052809;22,25099;0,4887808;0,4780604;0,4514946;0,4627496;1;1
76;0;0;0;0;0;-7,697711;22,36954;0,4913849;0,4805311;0,4534283;0,4641727;1;1
77;0;0;0;0;0;-7,230976;22,51274;0,4940303;0,48305;0,455427;0,4656549;1;1
78;0;0;0;0;27,1638;-6,678883;22,6666;0,4967352;0,4856355;0,4575085;0,4672139;1;1
79;0;0;0;0;26,48732;-6,061809;22,82146;0,4995128;0,4883007;0,4596861;0,4688629;1;1
80;0;0;0;0;25,85677;-5,394815;22,96957;0,5023727;0,4910553;0,4619694;0,4706113;1;1
81;0;0;0;0;25,26681;-4,689684;23,10568;0,5053216;0,4939059;0,4643655;0,4724661;1;1
82;0;0;0;0;24,71293;-3,955409;23,2259;0,5083642;0,4968576;0,4668793;0,4744324;1;1
83;0;0;0;0;24,19134;-3,198703;23,3263;0,5115035;0,4999134;0,4695142;0,4765135;1;1
84;0;0;0;0;23,69885;-2,425319;23,40558;0,5147412;0,5030749;0,4722724;0,4787119;1;1
85;0;35,39357;0;0;23,23268;-1,63937;23,46154;0,5180783;0,5063437;0,4751554;0,4810292;1;1
86;0;33,69177;0;0;23,51829;-0,8443233;23,49292;0,5215148;0,5097196;0,478164;0,483466;1;1
87;0;32,26681;0;0;24,73668;-0,04300294;23,49898;0,5250504;0,5132025;0,481298;0,4860227;1;0
88;0;31,05913;0;0;26,34309;0,7612336;23,47908;0,5286841;0,5167917;0,4845573;0,4886992;1;0
89;0;32,00426;0;0;24,6079;1,360721;23,4652;0,5321781;0,5202926;0,4881292;0,4924109;1;0
90;0;32,94034;0;0;22,89406;1,807406;23,45669;0,5357325;0,5238545;0,4917621;0,4961812;1;0
91;0;33,8699;0;0;21,3306;2,140199;23,45192;0,5393279;0,5274578;0,4954372;0,4999924;1;0
92;0;34,79475;0;0;21,10189;2,388111;23,45007;0,5429496;0,5310881;0,4991403;0,503831;1;0
93;0;35,71634;0;0;20,8685;2,572495;23,45026;0,5465863;0,5347337;0,5028603;0,5076867;1;0
94;0;0;0;0;20,63158;2,709556;23,45148;0,5502296;0,5383865;0,5065892;0,5115518;1;0
95;0;0;0;0;20,39204;2,811363;23,4535;0,5538727;0,5420397;0,5103205;0,5154203;1;0
96;0;0;0;0;20,15055;2,886822;23,4559;0,5575104;0,5456883;0,5140492;0,5192875;1;0
97;0;0;0;0;19,90759;2,942609;23,45851;0,5611389;0,5493283;0,5177715;0,5231497;1;1
98;0;0;0;0;19,66354;2,985035;23,46082;0,5647548;0,5529565;0,5214846;0,5270042;1;1
99;0;0;0;0;19,25807;3,223397;23,43144;0,5685579;0,5567028;0,5248743;0,5298218;1;1
100;0;0;0;0;18,87766;3,606699;23,37074;0,5723811;0,5604773;0,5283129;0,5326868;1;1
101;0;36,0282;0;0;18,51814;4,096672;23,27959;0,5762421;0,5642977;0,5318176;0,5356159;1;0
102;0;34,95943;0;0;18,17623;4,663292;23,15801;0,5801537;0,5681769;0,535401;0,5386209;1;0
103;0;35,65779;0;0;17,90844;5,085514;23,06766;0,5838678;0,5718952;0,5391845;0,5425472;1;0
104;0;0;0;0;17,63354;5,400082;23,00091;0,5876145;0,5756466;0,5430019;0,5465062;1;0
105;0;0;0;0;17,35333;5,634303;22,95163;0,591381;0,5794184;0,546841;0,5504864;1;0
106;0;0;0;0;17,06917;5,808631;22,91564;0,5951574;0,5832008;0,5506924;0,554479;1;0
107;0;0;0;0;16,78207;5,93823;22,88944;0,5989364;0,5869863;0,5545489;0,5584776;1;0
108;0;0;0;0;16,49277;6,034487;22,87059;0,6027123;0,5907694;0,558405;0,562477;1;-1
109;0;0;0;0;16,20182;6,104422;22,85723;0,6064804;0,5945454;0,5622565;0,5664732;1;-1
110;0;0;0;0;15,98241;5,953045;22,90038;0,6100225;0,5981572;0,5663645;0,57144;1;-1
111;0;0;0;0;0;5,634754;22,97798;0,6135496;0,6017735;0,5705253;0,5764562;1;-1
112;0;0;0;0;0;5,190232;23,07367;0,6170385;0,6053715;0,5747166;0,5815;1;-1
113;0;0;0;0;0;4,650275;23,17524;0,6204699;0,6089324;0,5789203;0,5865535;1;-1
114;0;0;0;0;0;4,038235;23,27366;0,6238277;0,6124402;0,5831211;0,591601;1;-1
115;0;0;0;0;0;3,371689;23,36259;0,6270978;0,6158811;0,587306;0,5966288;1;0
116;0;0;0;0;0;2,665282;23,43617;0,6302679;0,6192431;0,5914633;0,6016245;1;0
117;0;0;0;0;0;2,13766;23,49089;0,6333817;0,6224;0,5947944;0,6051347;1;0
118;0;0;0;0;0;1,743404;23,53219;0,6363796;0,6254437;0,598021;0,6085469;1;0
119;0;0;0;0;0;1,448669;23,56365;0,6392797;0,628392;0,6011602;0,6118771;1;0
120;0;14,63599;0;0;0;1,228183;23,58792;0,6420949;0,6312578;0,6042246;0,6151369;1;0
121;0;14,40858;0;0;0;1,06308;23,60651;0,6448351;0,634051;0,6072236;0,6183353;1;1
122;0;14,18438;0;0;0;0,9407704;23,62098;0,6475072;0,6367785;0,6101639;0,6214784;1;1
123;0;14,19676;0;0;0;1,058381;23,62324;0,650154;0,6393024;0,6122135;0,6230894;1;1
124;0;14,22458;0;0;0;1,354555;23,60919;0,652783;0,6418144;0,6142662;0,6247024;1;1
125;0;14,26482;0;0;0;1,783274;23,5742;0,6554229;0,6443428;0,6163492;0,6263435;1;1
126;0;14,31534;0;0;0;2,309847;23,51718;0,6580946;0,6469085;0,6184826;0,6280322;1;1
127;0;14,37464;0;0;0;2,908175;23,43587;0,6608142;0,6495273;0,6206818;0,6297832;1;1
128;0;14,44177;0;0;0;3,558593;23,32918;0,6635929;0,6522105;0,6229577;0,631607;1;1
129;0;14,51617;0;0;0;4,246168;23,19695;0,6664393;0,6549667;0,6253186;0,6335119;1;1
130;0;14,59759;0;0;0;4,959345;23,03779;0,6693594;0,6578018;0,6277707;0,6355039;1;1
131;0;14,68609;0;0;0;5,68955;22,85254;0,6723574;0,6607201;0,6303183;0,637587;1;1
132;0;14,78198;0;0;0;6,430026;22,64055;0,6754363;0,6637247;0,6329645;0,6397644;1;1
133;0;14,8858;0;0;0;7,17548;22,40274;0,678598;0,6668175;0,6357113;0,6420383;1;1
134;0;14,99832;0;0;0;7,921411;22,1377;0,6818438;0,6699998;0,6385605;0,6444103;1;1
135;0;15,12064;0;0;0;8,665017;21,84706;0,6851739;0,6732722;0,6415126;0,6468811;1;1
136;0;15,25409;0;0;0;9,403449;21,53059;0,6885887;0,6766348;0,6445681;0,6494512;1;0
137;0;15,40041;0;0;0;10,13358;21,18948;0,6920877;0,6800875;0,647727;0,6521209;1;0
138;0;14,79403;0;0;0;10,67799;20,93578;0,6954496;0,683466;0,6512237;0,655822;1;0
139;0;14,17404;0;0;0;11,08443;20,74837;0,6988618;0,686896;0,654774;0,6595746;1;0
140;0;13,54391;0;0;0;11,388;20,61055;0,7023039;0,6903571;0,6583587;0,6633608;1;0
141;0;12,90621;0;0;0;11,61465;20,50929;0,7057602;0,6938341;0,6619629;0,6671671;1;0
142;0;12,26287;0;0;0;11,78397;20,43534;0,7092184;0,6973147;0,6655753;0,6709831;1;0
143;0;12,27506;0;0;0;11,9104;20,38149;0,7126691;0,7007895;0,6691868;0,6748006;1;0
144;0;12,62379;0;0;0;12,00471;20,34261;0,7161047;0,7042511;0,6727905;0,6786132;1;1
145;0;12,97079;0;0;0;12,07604;20,31378;0,7195191;0,7076933;0,676381;0,6824157;1;1
146;0;12,99897;0;0;0;12,30617;20,18082;0,7230818;0,7111967;0,6795698;0,6851404;1;1
147;0;13,03626;0;0;0;12,65047;19,96368;0,7266486;0,7147098;0,6827841;0,6878934;1;1
148;0;13,07975;0;0;0;13,07572;19,67774;0,7302371;0,7182504;0,6860407;0,6906898;1;1
149;0;13,12739;0;0;0;13,55633;19,3338;0,733861;0,7218316;0,689352;0,6935412;1;1
150;0;13,17777;0;0;0;14,074;18,94157;0,7375295;0,7254629;0,6927267;0,6964559;1;1
151;0;13,22989;0;0;0;14,61416;18,50743;0,7412497;0,7291512;0,6961719;0,6994401;1;1
152;0;13,28311;0;0;0;15,16629;18,03694;0,7450267;0,7329017;0,6996921;0,7024984;1;0
153;0;13,33698;0;0;0;15,72126;17,53499;0,7488637;0,7367175;0,7032908;0,7056338;1;0
154;0;13,55042;0;0;0;16,13533;17,16134;0,7524993;0,7403618;0,7070405;0,7096013;1;0
155;0;13,75316;0;0;0;16,44442;16,88362;0,7561704;0,7440431;0,7108307;0,7136073;1;0
156;0;13,94794;0;0;0;16,6755;16,67775;0,7598597;0,7477444;0,7146451;0,7176378;1;0
157;0;14,1368;0;0;0;16,84833;16,52536;0,763554;0,7514528;0,7184717;0,7216819;1;0
158;0;14,32127;0;0;0;16,97755;16,41285;0,7672428;0,7551577;0,7223006;0,7257311;1;0
159;0;14,50249;0;0;0;17,07419;16,32994;0,7709177;0,758851;0,7261244;0,7297789;1;0

